specimen_local_id,Group,lineage_from_mtDNA,latitude,longitude,morph_SVL,morph_head_width,morph_head_length,morph_sex,morph_hind_leg_length,number_pores_males,trunk_length,trunk_width,foreleg_length,femur_length,head_depth,snout_length,snout_depth,naris_to_eye,eye_to_ear,internarial_dist,interorbital_dist,orbit_length,rostral_scale_height,rostral_scale_width,supralabial_scales,infralabial_scales,internarial_scales,tail_length,tail_depth,tail_width,age,toe_length,number_toe_lamellae,division_type,number_finger_lamellae
85681,clade2,nana4,-14.88,126.35853,50.84,11,11,F,6.15,,,,,6,,,,,,,,,,,,,,,,,,,,,
86361,clade2,nana4,-15.72028,127.81917,40.58,9,11,F,7.46,,,,,7,,,,,,,,,,,,,,,,,,,,,
86382,clade2,nana4,-15.72028,127.81917,42.18,8,11,F,6.25,,,,,6,,,,,,,,,,,,,,,,,,,,,
86383,clade2,nana4,-15.72028,127.81917,43.68,8,11,F,6.88,,,,,6,,,,,,,,,,,,,,,,,,,,,
85437,clade2,nana4,-15.1998,126.0874,48.87,10,13,M,6.225,18,18.39,9.41,4.815,6,5.3,5.26,3,4,3.34,1.64,3.88,3.02,1.04,1.99,9,8,,,,,,,7,,6
85863,clade2,nana4,-14.7699,126.5788,49.4,9,11,M,7.19,19,20.85,9.92,5.97,7,5.47,4.85,3,,,,,,,,,,,,,,,,7,,
96568,clade2,nana4,-14.460192,127.859443,50,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
96578,clade2,nana4,-14.486407,127.819172,36,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
97971,clade2,nana4,-14.349779,127.750982,44.905,9,11,M,5.355,18,16.795,9.32,4.865,5,4.745,4.76,3,3,3.4,1.41,3.63,2.61,1.01,1.64,7,7,,,,,,,6,,5
97974,clade2,nana4,-14.79563,127.93694,43.81,9,10,M,5.625,16,16.515,9.36,5.19,5,4.15,4.645,3,3,2.8,1.37,3.62,2.66,1.16,1.85,7,7,1,,,,,,6,,6
55041,clade2,nana4,-14.35,125.95,48.24,9,11,M,5,20,23.09,,5.63,5,5.01,5.04,,4,3.69,1.34,3.66,2.74,0.76,1.79,,,,,,,,,6,,6
55042,clade2,nana4,-14.35,125.95,51.07,10,12,M,6.32,20,23.58,,4.71,6,5.46,5.36,,4,3.76,1.78,3.23,3.13,0.93,1.96,8,8,,,,,,,7,,6
55052,clade2,nana4,-14.35,125.95,49.13,9,11,M,5.6,,20.72,,5.53,5,5.97,5.33,,4,3.14,1.29,3.2,2.6,1.13,1.95,8,7,,,,,,,7,,6
58268,clade2,nana4,-14.310278,126.023889,47.22,10,11,M,5.35,20,19.61,,4.59,5,4.64,5.22,,3,3.12,1.24,3.63,3.06,0.99,1.64,,,,,,,,,7,,6
85618,clade2,nana4,-14.52463,126.46395,42.46,8,9,M,5.9,,,,,5,,,,,,,,,,,,,,,,,,,,,
85619,clade2,nana4,-14.52463,126.46395,39.33,8,9,M,5.14,,,,,5,,,,,,,,,,,,,,,,,,,,,
86448,clade2,nana4,-14.8791,126.172,51.935,9,12,M,6.99,22,21.325,10.03,5.965,6,5,5.33,3,4,3.87,1.81,4.22,2.87,1.36,1.86,9,8,,,,,,,6,,6
98794,clade2,nana4,-14.59534898,126.541894,43.23,6,12,M,5.63,,,,,5,,,,,,,,,,,,,,,,,,,,,
98797,clade2,nana4,-14.59534898,126.541894,46.46,14,7,M,6.21,,,,,6,,,,,,,,,,,,,,,,,,,,,
53069,clade2,nana4,-15.078056,128.141389,45,9,12,M,4.95,14,20.98,,5.13,4,6.03,5.29,,4,3.79,1.39,3.37,2.82,1.05,1.8,8,7,1,,,,,,6,,6
86362,clade2,nana4,-15.72028,127.81917,41.7,10,12,M,6.33,,,,,6,,,,,,,,,,,,,,,,,,,,,
86625,clade2,nana4,-15.81605,128.097194,43.55,9,10,M,4.02,13,16.61,,4.3,4,4.82,5.01,,3,3.52,1.41,3.73,2.73,1.15,1.75,8,7,1,,,,,,6,,5
86627,clade2,nana4,-15.81666,128.09793,41.5,8,10,M,5.42,15,13.96,,5.23,5,4.17,4.56,,3,2.97,1.14,3.32,2.45,,,8,8,1,,,,,,5,,5
98793,clade2,nana4,-14.59534898,126.541894,50.07,7,13,M,6.5,,,,,6,,,,,,,,,,,,,,,,,,,,,
86363,clade2,nana4,-15.72028,127.81917,38.01,8,10,M,5.04,,,,,5,,,,,,,,,,,,,,,,,,,,,
84560,clade2,nana7,-14.08933333,134.5718333,34.9,7,9,F,4.07,,13.42,,4.25,4,4.25,3.74,,3,2.49,1.16,2.59,2.36,0.65,1.31,8,8,,,,,,,6,,5
92682,clade2,nana7,-14.76098,134.68181,47.045,9,11,F,5.615,,18.855,9.35,5.38,5,5.095,4.79,3,3,3.16,1.35,2.29,2.54,1.18,1.79,8,8,1,,,,,,7,,6
97548,clade2,nana7,-14.90591,135.0141,40.43,7,9,F,6.4,,,,,6,,,,,,,,,,,,,,,,,,,,,
92676,clade2,nana7,-14.76098,134.68181,48.94,9,11,F,6.18,,,,,6,,,,,,,,,,,,,,,,,,,,,
92677,clade2,nana7,-14.76098,134.68181,47.76,10,11,F,6.74,,,,,6,,,,,,,,,,,,,,,,,,,,,
92686,clade2,nana7,-14.76098,134.68181,44.67,9,11,F,4.62,,18.86,,4.41,4,4.44,4.75,,3,3.42,1.43,2.42,2.59,1.14,1.83,7,7,,,,,,,7,,6
92685,clade2,nana7,-14.76098,134.68181,38.285,7,9,M,5.315,13,13.915,7.71,4.29,5,3.79,4.25,3,3,2.84,1.55,2.87,2.39,0.88,1.56,7,7,1,,,,,,7,,6
92759,clade2,nana7,-14.65498,134.7812,43.51,9,10,M,4.79,16,16.68,,4.79,4,4.95,4.97,,3,2.79,1.56,2.91,2.6,1.02,1.75,7,7,,,,,,,6,,6
92819,clade2,nana7,-14.27311,135.06345,45.438,9,11,M,5.53,13,17.2,8.04,5.03,5,5.223,4.825,3,4,3.07,1.34,2.93,2.87,1.1,1.83,7,7,,,,,,,7,,6
92678,clade2,nana7,-14.76098,134.68181,38.44,7,10,M,5.72,,,,,5,,,,,,,,,,,,,,,,,,,,,
92691,clade2,nana7,-14.77938,134.66667,44.12,8,10,M,6.68,,,,,6,,,,,,,,,,,,,,,,,,,,,
92713,clade2,nana7,-14.65498,134.7812,37.23,8,9,M,5.34,,,,,5,,,,,,,,,,,,,,,,,,,,,
92760,clade2,nana7,-14.65498,134.7812,43.12,9,10,M,4.09,15,14.92,,4.74,4,4.35,4.86,,3,3.17,1.65,2.91,2.61,1.11,1.66,7,7,,,,,,,7,,6
92764,clade2,nana7,-14.65498,134.7812,44.37,7,10,M,6.2,,,,,6,,,,,,,,,,,,,,,,,,,,,
92776,clade2,nana7,-14.27311,135.06345,42.64,9,11,M,4.33,,,,,4,,,,,,,,,,,,,,,,,,,,,
92777,clade2,nana7,-14.27311,135.06345,41.84,9,10,M,6.34,,,,,6,,,,,,,,,,,,,,,,,,,,,
92820,clade2,nana7,-14.27311,135.06345,42.06,8,10,M,5.95,15,16.97,,4.68,5,4.79,4.73,,3,2.79,1.27,2.49,2.87,0.81,1.65,8,7,1,,,,,,6,,6
44658,clade2,occidentalis,-16.7452,128.2825,61.3,13,15,F,6.81,,25.24,,8.09,6,6.57,6.82,,5,3.87,1.72,4.07,4.4,1.77,2.2,9,9,,,,,,,10,,9
59685,clade2,occidentalis,-16.745278,128.2825,74.92,15,17,F,7.98,,33.52,,9.05,7,7.9,7.87,,6,5.4,2.36,4.71,4.3,1.48,2.53,10,9,1,,,,,,10,,9
60378,clade2,occidentalis,-16.6575,125.9291667,59.26,12,14,F,7.47,,22.06,,6.52,7,6.08,6.18,,4,3.78,1.29,3.69,3.33,1.25,1.76,8,9,,,,,,,9,,8
60461,clade2,occidentalis,-17.408333,124.946111,58.48,12,15,F,7.24,,22.63,,7.71,7,7.33,6.48,,5,4.17,1.52,3.9,3.95,1.16,2.01,8,9,,,,,,,9,,8
60472,clade2,occidentalis,-17.432222,124.980833,59.47,12,14,F,6.61,,26.24,,6.93,6,6.48,6.27,,5,4.14,1.9,3.82,3.43,1.31,2.15,9,9,1,,,,,,9,,8
60473,clade2,occidentalis,-17.432222,124.980833,64.74,12,16,F,7.73,,25.02,,7.63,7,7.35,7.09,,6,4.49,1.74,5.36,3.87,1.32,2.05,9,8,1,,,,,,9,,8
60475,clade2,occidentalis,-17.34001,124.8242,57.85,12,15,F,6.61,,21.4,,6.18,6,7.09,6.51,,5,4.19,1.85,3.4,3.33,1.42,1.9,10,9,1,,,,,,9,,8
61178,clade2,occidentalis,-15.989444,125.329444,59.08,12,14,F,6,,24.35,,6.95,6,6.43,6.25,,4,3.47,1.67,3.98,3.43,1.38,2.09,10,9,,,,,,,8,,7
61754,clade2,occidentalis,-16.655556,125.926111,46.98,9,12,F,5.47,,20.97,,5.26,5,5.19,5.13,,4,2.93,1.28,3.14,2.99,1.16,1.87,9,9,1,,,,,,8,,8
85929,clade2,occidentalis,-17.04067,125.2268,44.86,9,11,F,6.41,,17.65,,4.5,6,4.24,5.11,,4,2.99,1.25,2.6,2.57,1.04,1.53,9,9,,,,,,,9,,7
85943,clade2,occidentalis,-17.06837,125.24618,67.41,13,15,F,9.2,,,,,9,,,,,,,,,,,,,,,,,,,,,
85956,clade2,occidentalis,-17.06837,125.24618,61.13,13,15,F,9.75,,,,,9,,,,,,,,,,,,,,,,,,,,,
85957,clade2,occidentalis,-17.06837,125.24618,61.41,12,14,F,9.66,,,,,9,,,,,,,,,,,,,,,,,,,,,
85969,clade2,occidentalis,-16.99435,125.20403,61.46,11,14,F,9.76,,,,,9,,,,,,,,,,,,,,,,,,,,,
85990,clade2,occidentalis,-16.78657,124.92196,65.51,13,16,F,10.32,,,,,10,,,,,,,,,,,,,,,,,,,,,
85991,clade2,occidentalis,-16.78641,124.92006,64.64,12,15,F,9.7,,,,,9,,,,,,,,,,,,,,,,,,,,,
85993,clade2,occidentalis,-16.78641,124.92006,49.82,10,11,F,6.78,,17.26,,5.88,6,4.76,5.52,,4,3.58,1.68,4.3,2.78,1.11,1.85,9,8,,,,,,,9,,8
86000,clade2,occidentalis,-16.97111,125.02998,65.85,12,14,F,8.56,,,,,8,,,,,,,,,,,,,,,,,,,,,
86028,clade2,occidentalis,-17.11526,125.13354,65.82,13,17,F,10.99,,,,,10,,,,,,,,,,,,,,,,,,,,,
86034,clade2,occidentalis,-17.11856,125.13182,50.71,10,11,F,8.01,,,,,8,,,,,,,,,,,,,,,,,,,,,
86037,clade2,occidentalis,-17.11856,125.13182,64.84,13,15,F,10.25,,,,,10,,,,,,,,,,,,,,,,,,,,,
86055,clade2,occidentalis,-16.66663,125.42805,61.84,12,14,F,9.5,,,,,9,,,,,,,,,,,,,,,,,,,,,
86102,clade2,occidentalis,-16.49954,125.33637,41.65,8,10,F,6.4,,,,,6,,,,,,,,,,,,,,,,,,,,,
86136,clade2,occidentalis,-17.52933,126.21127,58.33,11,14,F,8.39,,,,,8,,,,,,,,,,,,,,,,,,,,,
86147,clade2,occidentalis,-17.29543,127.25835,42.42,8,10,F,6.46,,17.72,,5.1,6,4.17,4.65,,3,3.93,1.53,4.02,2.27,1.1,1.56,9,8,1,,,,,,8,,7
86175,clade2,occidentalis,-17.16653,125.34761,60.27,12,16,F,9.77,,,,,9,,,,,,,,,,,,,,,,,,,,,
86176,clade2,occidentalis,-16.99435,125.20403,58.77,12,12,F,8.95,,,,,8,,,,,,,,,,,,,,,,,,,,,
86185,clade2,occidentalis,-16.99435,125.20403,59.7,12,14,F,8.96,,,,,8,,,,,,,,,,,,,,,,,,,,,
86190,clade2,occidentalis,-17.16653,125.34761,63.91,13,15,F,9.02,,,,,9,,,,,,,,,,,,,,,,,,,,,
86191,clade2,occidentalis,-16.99435,125.20403,55.74,11,14,F,8.43,,,,,8,,,,,,,,,,,,,,,,,,,,,
86192,clade2,occidentalis,-17.04106,125.227,60.71,12,14,F,8.42,,,,,8,,,,,,,,,,,,,,,,,,,,,
86263,clade2,occidentalis,-16.53559,126.12857,54.79,12,13,F,8.67,,,,,8,,,,,,,,,,,,,,,,,,,,,
86264,clade2,occidentalis,-16.53559,126.12857,55.76,12,13,F,8.45,,,,,8,,,,,,,,,,,,,,,,,,,,,
86274,clade2,occidentalis,-16.53559,126.12857,57.68,11,13,F,8.61,,,,,8,,,,,,,,,,,,,,,,,,,,,
86275,clade2,occidentalis,-16.53559,126.12857,61.7,13,14,F,9.29,,,,,9,,,,,,,,,,,,,,,,,,,,,
86292,clade2,occidentalis,-16.49046,126.21177,56.93,12,13,F,9.31,,,,,9,,,,,,,,,,,,,,,,,,,,,
86294,clade2,occidentalis,-16.49046,126.21177,56.66,12,14,F,8.91,,,,,8,,,,,,,,,,,,,,,,,,,,,
86304,clade2,occidentalis,-16.49046,126.21177,58.26,11,13,F,8.45,,,,,8,,,,,,,,,,,,,,,,,,,,,
86367,clade2,occidentalis,-16.34058,126.24382,65.74,12,15,F,9.58,,,,,9,,,,,,,,,,,,,,,,,,,,,
86369,clade2,occidentalis,-16.34058,126.24382,57.3,11,13,F,8.43,,,,,8,,,,,,,,,,,,,,,,,,,,,
93495,clade2,occidentalis,-17.44611,126.18814,65.97,12,15,F,9.1,,,,,9,,,,,,,,,,,,,,,,,,,,,
93477,clade2,occidentalis,-16.65609,125.92643,62.77,12,15,F,8.74,,,,,8,,,,,,,,,,,,,,,,,,,,,
93478,clade2,occidentalis,-16.65609,125.92643,61.39,11,14,F,8.42,,,,,8,,,,,,,,,,,,,,,,,,,,,
93479,clade2,occidentalis,-16.65609,125.92643,59.97,11,13,F,8.43,,,,,8,,,,,,,,,,,,,,,,,,,,,
54297,clade2,occidentalis,-16.1,124.083333,50.01,10,12,F,6.59,,21.07,9.2,5,6,6.16,4.92,4,,,,,,,,,,,,,,,3.18,7,,
57956,clade2,occidentalis,-17.25,124.866667,64.19,13,16,F,9.15,,27.31,11.71,8.79,9,8.8,6.6,6,,,,,,,,,,,,,,,5.32,8,,
60613,clade2,occidentalis,-17.233333,124.9,63.25,13,15,F,8.85,,25.83,12.83,8.15,8,7.46,6.54,5,,,,,,,,,,,,,,,4.75,9,,
60618,clade2,occidentalis,-17.233333,124.9,59.98,12,15,F,9.04,,23.86,11.57,8.54,9,6.42,6.36,5,,,,,,,,,,,,,,,5.1,8,,
58291,clade2,occidentalis,-16.368056,124.230278,61.075,12,15,M,7.89,30,25.585,11.69,7.745,7,6.695,6.53,4,5,4.52,1.85,4.41,3.6,1.27,1.93,9,9,2,,,,,,8,,8
59684,clade2,occidentalis,-16.745278,128.2825,65.47,13,15,M,8.29,24,27.17,,7.93,8,7.31,7.07,,6,4.86,1.95,4.36,3.81,1.43,2.44,10,9,1,,,,,,10,,10
60469,clade2,occidentalis,-17.158889,125.307222,62,12,15,M,7.13,18,25.5,,7,7,7.03,6.89,,5,4.26,1.94,4.21,3.63,1.31,2.18,10,10,1,,,,,,9,,8
60471,clade2,occidentalis,-17.432222,124.980833,64.665,13,15,M,8.75,25,27.58,11.5,8.21,8,7.39,6.55,5,5,4.26,1.84,4.51,4.01,1.55,2.37,8,8,1,,,,,,9,,7
60479,clade2,occidentalis,-17.43222222,124.9808333,67.26,13,15,M,8.885,22,29.965,12.52,7.875,8,7.4,6.685,5,6,4.35,1.87,4.49,3.74,1.65,2.45,9,9,1,,,,,,9,,8
60520,clade2,occidentalis,-16.6575,125.929167,63.27,13,15,M,5.91,18,24.46,,6.76,5,6.43,6.59,,5,4.3,1.78,4.47,3.75,1.21,2.14,9,9,1,,,,,,8,,8
61491,clade2,occidentalis,-17.408611,124.945278,63.995,13,16,M,9.715,23,28.2,11.59,8.37,9,7.44,6.865,5,5,4.92,1.7,4.27,3.92,1.74,1.95,8,8,1,,,,,,9,,8
85948,clade2,occidentalis,-17.06837,125.24618,61.96,12,13,M,9.83,,,,,9,,,,,,,,,,,,,,,,,,,,,
85949,clade2,occidentalis,-17.06837,125.24618,62.17,12,15,M,9.35,,,,,9,,,,,,,,,,,,,,,,,,,,,
85950,clade2,occidentalis,-17.06837,125.24618,58.82,14,14,M,9.01,,,,,9,,,,,,,,,,,,,,,,,,,,,
85951,clade2,occidentalis,-17.06837,125.24618,64.32,13,15,M,8.76,,,,,8,,,,,,,,,,,,,,,,,,,,,
85952,clade2,occidentalis,-17.06837,125.24618,59.5,12,14,M,7.91,,,,,7,,,,,,,,,,,,,,,,,,,,,
85954,clade2,occidentalis,-17.06837,125.24618,67.5,13,15,M,10.67,,,,,10,,,,,,,,,,,,,,,,,,,,,
85955,clade2,occidentalis,-17.06837,125.24618,64.09,13,15,M,11.21,,,,,11,,,,,,,,,,,,,,,,,,,,,
86002,clade2,occidentalis,-16.97111,125.02998,62.69,13,14,M,8.53,,,,,8,,,,,,,,,,,,,,,,,,,,,
86026,clade2,occidentalis,-17.1189,125.1329,61.12,13,14,M,10.18,,,,,10,,,,,,,,,,,,,,,,,,,,,
86038,clade2,occidentalis,-17.11856,125.13182,66.84,13,13,M,9.71,,,,,9,,,,,,,,,,,,,,,,,,,,,
86047,clade2,occidentalis,-16.66662,125.42805,62.18,13,13,M,10.05,,,,,10,,,,,,,,,,,,,,,,,,,,,
86048,clade2,occidentalis,-16.66662,125.42805,40.63,8,11,M,6.32,,16.27,,4.74,6,4.32,4.69,,4,2.8,1.63,3.77,2.34,0.74,1.72,9,8,,,,,,,9,,8
86090,clade2,occidentalis,-16.49954,125.33637,63.49,12,14,M,9.35,,,,,9,,,,,,,,,,,,,,,,,,,,,
86139,clade2,occidentalis,-17.52933,126.21127,68.71,13,15,M,10.01,,,,,10,,,,,,,,,,,,,,,,,,,,,
86174,clade2,occidentalis,-17.16653,125.34761,60.4,14,16,M,9.89,,,,,9,,,,,,,,,,,,,,,,,,,,,
86245,clade2,occidentalis,-16.81862,126.22401,56.83,11,13,M,8.46,,,,,8,,,,,,,,,,,,,,,,,,,,,
86262,clade2,occidentalis,-16.53559,126.12857,54.75,12,13,M,8.46,,,,,8,,,,,,,,,,,,,,,,,,,,,
86265,clade2,occidentalis,-16.53559,126.12857,42.99,8,11,M,6.28,,,,,6,,,,,,,,,,,,,,,,,,,,,
86266,clade2,occidentalis,-16.53559,126.12857,54.69,11,13,M,8.52,,,,,8,,,,,,,,,,,,,,,,,,,,,
86293,clade2,occidentalis,-16.49046,126.21177,64.11,12,15,M,9.44,,,,,9,,,,,,,,,,,,,,,,,,,,,
86295,clade2,occidentalis,-16.49046,126.21177,56.35,11,13,M,8.35,,,,,8,,,,,,,,,,,,,,,,,,,,,
86296,clade2,occidentalis,-16.49046,126.21177,59.66,13,15,M,9.36,,,,,9,,,,,,,,,,,,,,,,,,,,,
86303,clade2,occidentalis,-16.49046,126.21177,59.59,12,14,M,8.04,,,,,8,,,,,,,,,,,,,,,,,,,,,
90595,clade2,occidentalis,-17.067686,125.247686,64.9,12,15,M,8.83,30,27.48,10.25,7.63,8,6.7,6.19,4,,,,,,,,,,,,,,,6.08,8,,
93488,clade2,occidentalis,-17.50843,126.11055,61.91,13,15,M,8.18,,,,,8,,,,,,,,,,,,,,,,,,,,,
93489,clade2,occidentalis,-17.50843,126.11055,67.79,13,17,M,9.78,,,,,9,,,,,,,,,,,,,,,,,,,,,
54408,clade2,occidentalis,-16.1,124.083333,46.58,9,12,M,6.97,21,18.05,8.93,6.94,6,5.81,4.89,3,,,,,,,,,,,,,,,3.17,7,,
52863,clade2,occidentalis,-17.15,125.05,65.59,13,15,M,9.84,27,27.18,12.53,8.6,9,8.08,6.41,5,,,,,,,,,,,,,,,5.2,9,,
57955,clade2,occidentalis,-17.25,124.866667,60.41,12,15,M,9,28,24.53,11.5,8.06,9,8.38,6.56,5,,,,,,,,,,,,,,,4.5,9,,
60606,clade2,occidentalis,-17.7,124.983333,55.47,11,14,M,7.73,23,22.66,10.25,6.99,7,6.16,5.68,4,,,,,,,,,,,,,,,4.16,8,,
44679,clade1,pamela,-13.38333333,133.3833333,65.32,11,14,F,8.04,,27.2,10.69,6.9,8,6.3,6.15,4,,,,,,,,,,,,,,,6.24,10,,
85185,clade1,pamela,-13.43186,132.4183,65.08,11,14,F,7.84,,,,,7,,,,,,,,,,,,,,,,,,,,,
96940,clade1,pamela,-14,133.25,65.52,11,14,F,8.16,,27.29,11.45,7,8,6.75,6.53,4,,,,,,,,,,,,,,,6.4,10,,
96941,clade1,pamela,-14,133.25,62.99,11,14,F,7.55,,26.15,11,6.66,7,6.36,6.39,4,,,,,,,,,,,,,,,6.16,10,,
69812,clade1,pamela,-12.78,133.12,58.55,10,13,F,7.61,,24.92,9.8,6.51,7,6.62,5.76,4,,,,,,,,,,,,,,,5.46,9,,
69844,clade1,pamela,-12.78,133.12,51.4,9,11,F,6.56,,21.99,8.5,5.53,6,6.09,4.77,4,,,,,,,,,,,,,,,4.8,10,,
102744,clade1,pamela,-12.99833333,132.9328333,60.88,10.93,14.04,F,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,
102753,clade1,pamela,-12.73333333,132.9,51.49,9.29,12.33,F,7.37,,,,,,,,,,,,,,,,,,,,,,,,,,
102755,clade1,pamela,-12.73333333,132.9,55.92,10.26,14.28,F,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,
102758,clade1,pamela,-12.73333333,132.9,77.04,14.72,18.47,F,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,
102762,clade1,pamela,-12.73333333,132.9,63.61,12.11,15.08,F,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,
102763,clade1,pamela,-12.73333333,132.9,58.67,11.5,13.91,F,7.66,,,,,,,,,,,,,,,,,,,,,,,,,,
102765,clade1,pamela,-12.75,132.9333333,63.19,11.59,15.04,F,8.43,,,,,,,,,,,,,,,,,,,,,,,,,,
102768,clade1,pamela,-12.73333333,132.9,58.49,11.06,14.13,F,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,
102770,clade1,pamela,-12.73333333,132.9,58.01,10.68,13.74,F,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,
68754,clade1,pamela,-12.56,132.92,65.06,11,14,F,8.25,,26.92,10.71,7.18,8,7.12,6.15,4,,,,,,,,,,,,,,,5.81,10,,
70187,clade1,pamela,-14.72,134.57,49.37,9.41,12.01,F,7.02,,,,,,,,,,,,,,,,,,,,,,,,,,
70212,clade1,pamela,-11.9,135.95,72.05,14.05,17.23,F,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,
70244,clade1,pamela,-11.75,136.08,74.67,12.88,17.02,F,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,
76614,clade1,pamela,-12.1883333,133.8125,60.97,10,14,F,7.6,,25.37,9.37,6.81,7,5.92,6.19,4,,,,,,,,,,,,,,,5.94,10,,
76620,clade1,pamela,-12.1883333,133.8125,60.57,10,14,F,7.42,,25.25,9.47,6.19,7,5.96,6.06,4,,,,,,,,,,,,,,,5.57,10,,
44784,clade1,pamela,-12.78,133.08,55.68,10,13,M,7.1,22,23.43,8.36,6.04,7,6.04,5.59,4,,,,,,,,,,,,,,,5.65,10,,
44817,clade1,pamela,-13.38333333,133.3833333,57.2,10,13,M,7.64,19,24.5,9.66,6.58,7,5.97,5.8,4,,,,,,,,,,,,,,,5.73,10,,
44783,clade1,pamela,-12.55,132.92,65.99,12,15,M,8.18,20,27.44,11.01,7.11,8,7.69,6.66,5,,,,,,,,,,,,,,,6.85,10,,
69163,clade1,pamela,-12.75,132.93,58.47,10,14,M,7.34,23,25.17,9.8,6.35,7,6.73,5.9,4,,,,,,,,,,,,,,,5.49,10,,
102752,clade1,pamela,-12.73333333,132.9,64.96,11.46,14.18,M,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,
102754,clade1,pamela,-12.73333333,132.9,52.45,9.57,13.03,M,7.09,,,,,,,,,,,,,,,,,,,,,,,,,,
102759,clade1,pamela,-12.73333333,132.9,58.83,11.7,13.96,M,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,
102760,clade1,pamela,-12.73333333,132.9,63.24,12.29,14.96,M,7.58,,,,,,,,,,,,,,,,,,,,,,,,,,
102761,clade1,pamela,-12.73333333,132.9,58.33,11.68,14.14,M,7.63,,,,,,,,,,,,,,,,,,,,,,,,,,
102764,clade1,pamela,-12.75,132.9333333,63.92,11.11,14.7,M,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,
102766,clade1,pamela,-12.75,132.9333333,58.57,11.86,14.19,M,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,
102767,clade1,pamela,-12.73333333,132.9,63.71,11.92,14.96,M,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,
102771,clade1,pamela,-12.73333333,132.9,61.03,11.96,13.69,M,7.57,,,,,,,,,,,,,,,,,,,,,,,,,,
44782,clade1,pamela,-12.55,132.92,63.32,11,14,M,8.34,18,26.9,10.77,7.2,8,7.53,6.18,4,,,,,,,,,,,,,,,6.46,10,,
68783,clade1,pamela,-12.56,132.92,61.37,10,14,M,7.84,23,24.75,10.13,6.68,7,6.45,5.74,4,,,,,,,,,,,,,,,5.89,10,,
68120,clade1,pamela,-12.65,134.3,61.14,11,14,M,7.91,23,24.89,10.38,6.85,7,6.69,6.16,4,,,,,,,,,,,,,,,5.94,10,,
70228,clade1,pamela,-11.77,136.08,58.94,11.83,15.11,M,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,
76568,clade1,pamela,-12.1883333,133.8125,58.85,10,13,M,7.67,24,25.13,9.22,6.48,7,5.47,5.6,4,,,,,,,,,,,,,,,5.94,11,,
76609,clade1,pamela,-12.1883333,133.8125,59.44,11,14,M,7.18,21,24.9,9.48,6.39,7,6.15,6.06,4,,,,,,,,,,,,,,,5.49,10,,
76613,clade1,pamela,-12.1883333,133.8125,57.67,10,13,M,7.28,20,23.83,9.04,6.7,7,5.52,5.86,4,,,,,,,,,,,,,,,5.9,10,,
76617,clade1,pamela,-12.1883333,133.8125,54.82,9,13,M,7.37,22,23.03,8.39,6.28,7,5.7,5.35,4,,,,,,,,,,,,,,,5.52,10,,
93590,clade2,paranana,-13.12641,130.80463,57.11,11,14,F,7.97,,,,,7,,,,,,,,,,,,,,,,,,,,,
84548,clade2,paranana,-15.65766667,129.6593333,53.69,10,12,F,6.795,,21.595,9.55,6.295,6,5.57,5.51,3,4,3.4,1.5,3.27,3.03,1.17,2.32,8,7,,,,,,,7,,6
84551,clade2,paranana,-15.65766667,129.6593333,48.62,9,12,F,6.73,,19.86,8.73,6.03,6,5.05,5.12,3,,,,,,,,,,,,,,,,7,,
85363,clade2,paranana,-15.65862,129.65944,48.93,9,12,F,7.28,,18.845,8.62,5.59,7,4.955,5.345,3,4,3.77,1.11,3.44,3,1.17,1.98,7,7,1,,,,,,7,,6
90830,clade2,paranana,-13.35,131.138,53.715,11,13,F,6.39,,23.84,9.94,6.25,6,5.835,5.66,4,4,4.27,1.79,3.35,3.23,1.04,1.96,7,8,1,,,,,,7,,6
93534,clade2,paranana,-13.19654,130.71394,42.82,8,10,F,5.43,,16.54,,4.15,5,4.32,4.8,,3,3.19,1.64,3.47,2.94,1.01,1.73,9,9,1,,,,,,7,,6
93541,clade2,paranana,-13.19654,130.71394,54.47,11,13,F,6.91,,,,,6,,,,,,,,,,,,,,,,,,,,,
93542,clade2,paranana,-13.19654,130.71394,54.92,11,13,F,7.01,,,,,7,,,,,,,,,,,,,,,,,,,,,
93589,clade2,paranana,-13.12641,130.80463,54.565,11,13,F,6.58,,22.57,10.13,5.25,6,5.77,5.61,4,4,3.99,1.72,3.97,3.06,1.46,1.91,8,8,1,,,,,,8,,6
44638,clade2,paranana,-13.73,130.73,54.185,10,13,M,6.93,16,22.495,9.87,6.05,6,5.965,5.55,3,4,4.07,1.68,3.44,3.4,1.42,2.3,9,8,2,,,,,,7,,6
